"pcc_rsrp","rsrq","sinr","velocity_h","upload_size","txpower"
-75.0,-6.3,6.6,3.2,3.0,11.0
-76.0,-6.6,22.6,0.0,3.0,7.0
-76.0,-6.9,23.0,0.0,3.0,21.0
-77.0,-7.9,20.6,0.0,3.0,21.0
-76.0,-6.2,22.2,0.0,3.0,21.0
-77.0,-6.5,22.8,0.0,3.0,12.0
-76.0,-6.3,22.4,0.0,3.0,10.0
-78.0,-6.6,14.6,4.9,3.0,6.0
-79.0,-6.4,9.4,13.1,3.0,2.0
-82.0,-9.5,10.0,12.8,3.0,3.0
-85.0,-7.8,9.8,9.1,3.0,-27.0
-88.0,-8.9,8.0,9.3,3.0,5.0
-85.0,-8.0,12.8,12.7,3.0,21.0
-103.0,-7.9,8.6,14.5,3.0,17.0
-103.0,-8.4,9.4,14.3,3.0,21.0
-105.0,-8.7,5.8,14.1,3.0,21.0
-105.0,-8.7,5.8,14.1,3.0,21.0
-83.0,-7.3,19.8,9.8,3.0,-1.0
-83.0,-7.3,19.8,9.8,3.0,-1.0
-83.0,-7.3,19.8,9.8,3.0,-1.0
-75.0,-6.8,13.8,4.2,3.0,1.0
-75.0,-6.8,13.8,4.2,3.0,1.0
-90.0,-9.3,9.2,19.6,3.0,16.0
-90.0,-10.1,8.4,19.8,3.0,16.0
-92.0,-9.6,0.8,19.9,3.0,9.0
-91.0,-10.9,3.2,20.0,3.0,21.0
-90.0,-11.7,2.6,14.0,3.0,14.0
-83.0,-6.2,16.6,13.8,3.0,17.0
-83.0,-6.2,16.6,13.8,3.0,17.0
-92.0,-11.0,8.8,14.6,3.0,4.0
-77.0,-6.6,24.4,13.2,3.0,12.0
-77.0,-6.6,24.4,13.2,3.0,12.0
-74.0,-6.7,15.8,14.4,3.0,14.0
-84.0,-10.9,1.2,13.5,3.0,21.0
-84.0,-10.9,1.2,13.5,3.0,21.0
-71.0,-6.8,15.8,13.3,3.0,13.0
-81.0,-7.1,12.2,12.0,3.0,8.0
-81.0,-7.1,12.2,12.0,3.0,8.0
-73.0,-7.0,18.8,0.0,3.0,13.0
-76.0,-5.9,18.8,13.8,3.0,13.0
-76.0,-5.9,18.8,13.8,3.0,13.0
-68.0,-7.6,8.0,12.2,3.0,-6.0
-68.0,-7.0,11.2,13.6,3.0,-10.0
-68.0,-7.0,11.2,13.6,3.0,-10.0
-84.0,-7.2,12.0,15.0,3.0,11.0
-67.0,-9.4,22.6,18.1,3.0,-9.0
-71.0,-6.0,19.8,17.8,3.0,1.0
-67.0,-8.6,18.8,17.7,3.0,6.0
-112.0,-11.2,3.2,16.7,3.0,21.0
-110.0,-10.4,7.6,16.8,3.0,21.0
-112.0,-10.3,3.4,16.5,3.0,21.0
-111.0,-11.6,0.6,16.4,3.0,21.0
-111.0,-11.6,0.6,16.4,3.0,21.0
-83.0,-6.7,15.2,28.8,3.0,4.0
-81.0,-7.9,14.6,28.2,3.0,-4.0
-81.0,-7.9,14.6,28.2,3.0,-4.0
-87.0,-6.7,14.2,25.4,3.0,21.0
-81.0,-7.7,18.0,25.9,3.0,14.0
-102.0,-9.4,2.6,29.1,3.0,15.0
-103.0,-10.8,4.0,29.0,3.0,21.0
-102.0,-10.4,0.2,29.0,3.0,22.0
-102.0,-10.4,0.2,29.0,3.0,22.0
-64.0,-3.5,29.0,26.8,3.0,-2.0
-98.0,-7.1,10.2,27.6,3.0,19.0
-99.0,-7.5,3.4,27.8,3.0,21.0
-99.0,-7.5,3.4,27.8,3.0,21.0
-115.0,-9.7,4.0,27.0,3.0,22.0
-95.0,-10.2,3.4,21.2,3.0,18.0
-95.0,-10.2,3.4,21.2,3.0,18.0
-80.0,-6.6,17.2,12.8,3.0,16.0
-80.0,-6.6,17.2,12.8,3.0,16.0
-70.0,-5.3,20.4,21.8,3.0,7.0
-70.0,-5.3,20.4,21.8,3.0,7.0
-73.0,-6.9,14.4,30.5,3.0,10.0
-73.0,-6.9,14.4,30.5,3.0,10.0
-89.0,-13.9,-5.8,32.8,3.0,21.0
-88.0,-8.0,6.8,33.9,3.0,13.0
-89.0,-9.9,4.4,33.8,3.0,22.0
-75.0,-8.6,6.2,32.2,3.0,8.0
-83.0,-10.0,1.2,32.1,3.0,21.0
-76.0,-11.7,4.8,29.1,3.0,10.0
-77.0,-10.2,8.6,28.7,3.0,21.0
-77.0,-10.2,8.6,28.7,3.0,21.0
-66.0,-5.9,21.4,23.3,3.0,-21.0
-72.0,-7.0,20.4,23.4,3.0,9.0
-72.0,-7.0,20.4,23.4,3.0,9.0
-96.0,-11.6,3.8,24.2,3.0,22.0
-91.0,-8.0,11.2,24.3,3.0,22.0
-91.0,-8.0,11.2,24.3,3.0,22.0
-78.0,-9.1,13.4,32.2,3.0,15.0
-78.0,-9.1,13.4,32.2,3.0,15.0
-83.0,-8.4,12.8,32.6,3.0,21.0
-83.0,-8.4,12.8,32.6,3.0,21.0
-70.0,-6.0,24.8,32.5,3.0,1.0
-72.0,-8.6,9.4,31.6,3.0,-3.0
-72.0,-8.6,9.4,31.6,3.0,-3.0
-75.0,-6.8,15.2,30.8,3.0,5.0
-75.0,-6.8,15.2,30.8,3.0,5.0
-66.0,-7.1,26.4,18.4,3.0,-10.0
-86.0,-6.9,23.0,6.0,3.0,4.0
-85.0,-6.2,16.6,15.2,3.0,-1.0
-105.0,-9.3,7.0,12.3,3.0,22.0
-96.0,-7.8,15.8,12.7,3.0,22.0
-96.0,-7.8,15.8,12.7,3.0,22.0
-107.0,-10.4,0.2,15.0,3.0,21.0
-106.0,-8.5,4.4,15.9,3.0,22.0
-105.0,-9.8,-7.6,15.8,3.0,22.0
-105.0,-9.8,-7.6,15.8,3.0,22.0
-101.0,-6.5,9.6,14.5,3.0,22.0
-99.0,-6.8,9.0,15.0,3.0,22.0
-107.0,-11.3,3.6,17.2,3.0,22.0
-108.0,-9.9,0.8,17.2,3.0,22.0
-103.0,-9.5,1.6,17.1,3.0,22.0
-101.0,-9.5,4.4,19.1,3.0,22.0
-98.0,-9.6,4.8,19.2,3.0,21.0
-96.0,-12.0,-2.6,19.1,3.0,21.0
-96.0,-12.0,-2.6,19.1,3.0,21.0
-93.0,-8.0,5.2,0.0,3.0,14.0
-93.0,-8.9,12.2,0.0,3.0,19.0
-93.0,-8.9,12.2,0.0,3.0,19.0
-84.0,-6.9,15.6,15.8,3.0,20.0
-99.0,-6.6,16.0,11.9,3.0,18.0
-99.0,-6.8,16.2,11.5,3.0,21.0
-97.0,-6.5,15.6,11.5,3.0,21.0
-82.0,-7.1,9.0,17.7,3.0,2.0
-82.0,-7.1,9.0,17.7,3.0,2.0
-104.0,-11.5,6.6,17.5,3.0,20.0
-104.0,-11.9,3.0,17.5,3.0,15.0
-105.0,-12.4,12.4,17.8,3.0,17.0
-106.0,-9.5,8.4,14.1,3.0,21.0
-104.0,-8.8,6.4,13.5,3.0,22.0
-103.0,-9.0,8.0,13.5,3.0,22.0
-103.0,-9.0,8.0,13.5,3.0,22.0
-74.0,-5.5,20.4,8.0,3.0,8.0
-74.0,-5.5,20.4,8.0,3.0,8.0
-82.0,-5.6,19.6,8.6,3.0,6.0
-79.0,-5.9,16.8,8.8,3.0,-1.0
-81.0,-6.1,21.8,8.7,3.0,13.0
-82.0,-5.7,10.2,9.2,3.0,17.0
-82.0,-5.7,10.2,9.2,3.0,17.0
-72.0,-7.1,7.6,10.8,3.0,-8.0
-72.0,-7.1,7.6,10.8,3.0,-8.0
-85.0,-6.8,14.4,12.8,3.0,13.0
-85.0,-6.8,14.4,12.8,3.0,13.0
-104.0,-10.0,6.4,13.2,3.0,22.0
-103.0,-10.5,1.6,13.3,3.0,21.0
-95.0,-7.1,12.0,14.7,3.0,9.0
-91.0,-8.5,15.6,15.1,3.0,21.0
-91.0,-8.5,15.6,15.1,3.0,21.0
-79.0,-6.4,16.4,16.4,3.0,-3.0
-94.0,-6.4,12.6,13.3,3.0,21.0
-94.0,-6.4,12.6,13.3,3.0,21.0
-99.0,-9.0,12.2,11.2,3.0,18.0
-95.0,-7.2,7.4,11.8,3.0,21.0
-95.0,-7.2,7.4,11.8,3.0,21.0
-104.0,-11.7,4.6,0.0,3.0,22.0
-104.0,-11.8,5.0,0.0,3.0,21.0
-104.0,-11.8,5.0,0.0,3.0,21.0
-101.0,-10.2,1.4,0.9,3.0,22.0
-101.0,-10.6,1.2,0.0,3.0,22.0
-101.0,-10.6,1.2,0.0,3.0,22.0
-101.0,-11.6,0.6,0.0,3.0,12.0
-101.0,-11.3,1.2,0.0,3.0,22.0
-101.0,-11.5,2.4,0.0,3.0,22.0
-101.0,-7.6,10.0,6.8,3.0,21.0
-103.0,-6.9,13.4,5.2,3.0,20.0
-103.0,-6.9,13.4,5.2,3.0,20.0
-69.0,-5.9,26.4,9.7,3.0,-3.0
-73.0,-5.8,20.8,10.7,3.0,-1.0
-68.0,-6.5,21.0,11.7,3.0,7.0
-85.0,-11.0,-1.6,6.3,3.0,-15.0
-81.0,-8.0,8.0,5.7,3.0,19.0
-81.0,-8.0,8.0,5.7,3.0,19.0
-86.0,-9.0,3.0,0.0,3.0,20.0
-86.0,-9.0,3.0,0.0,3.0,20.0
-94.0,-6.8,17.6,8.6,3.0,13.0
-94.0,-6.8,17.6,8.6,3.0,13.0
-66.0,-6.0,23.0,7.5,3.0,-6.0
-75.0,-6.0,20.0,7.6,3.0,-24.0
-75.0,-6.0,20.0,7.6,3.0,-24.0
-68.0,-6.4,30.0,0.0,3.0,-10.0
-68.0,-6.5,27.6,0.0,3.0,-7.0
-66.0,-6.9,24.6,0.0,3.0,-12.0
-66.0,-6.5,28.4,0.0,3.0,4.0
-76.0,-8.5,8.2,7.6,3.0,8.0
-75.0,-8.1,15.4,7.0,3.0,14.0
-75.0,-8.1,15.4,7.0,3.0,14.0
-74.0,-10.3,24.6,0.0,3.0,-17.0
-74.0,-10.3,24.6,0.0,3.0,-17.0
-61.0,-7.0,26.8,0.0,3.0,-3.0
-61.0,-7.0,26.8,0.0,3.0,-3.0
-61.0,-6.2,24.0,0.0,3.0,-11.0
-61.0,-6.3,29.8,0.0,3.0,2.0
-61.0,-6.3,29.8,0.0,3.0,2.0
-59.0,-9.9,26.4,6.0,3.0,-10.0
-59.0,-9.9,26.4,6.0,3.0,-10.0
-65.0,-8.1,29.8,0.0,3.0,-12.0
-65.0,-8.1,29.8,0.0,3.0,-12.0
-65.0,-6.2,28.8,0.0,3.0,2.0
-65.0,-6.2,28.8,0.0,3.0,2.0
-97.0,-8.0,9.2,13.3,3.0,9.0
-97.0,-8.0,9.2,13.3,3.0,9.0
-87.0,-7.4,13.6,14.1,3.0,9.0
-87.0,-7.4,13.6,14.1,3.0,9.0
-68.0,-6.5,18.2,13.7,3.0,3.0
-70.0,-6.1,22.2,2.6,3.0,4.0
-72.0,-6.5,21.8,0.0,3.0,2.0
-72.0,-6.5,21.8,0.0,3.0,2.0
-83.0,-7.4,8.4,7.8,3.0,18.0
-83.0,-7.4,8.4,7.8,3.0,18.0
-77.0,-6.4,17.4,14.3,3.0,11.0
-77.0,-6.4,17.4,14.3,3.0,11.0
-81.0,-6.7,19.4,14.5,3.0,15.0
-81.0,-6.7,19.4,14.5,3.0,15.0
-94.0,-8.5,10.2,15.8,3.0,21.0
-88.0,-7.3,15.8,16.1,3.0,21.0
-88.0,-7.3,15.8,16.1,3.0,21.0
-106.0,-13.5,-1.8,15.8,3.0,21.0
-110.0,-13.3,-6.0,16.1,3.0,22.0
-104.0,-9.8,5.8,16.2,3.0,22.0
-101.0,-9.3,5.8,15.8,3.0,22.0
-101.0,-9.3,5.8,15.8,3.0,22.0
-89.0,-8.6,15.2,13.8,3.0,21.0
-98.0,-6.4,14.0,15.2,3.0,21.0
-97.0,-6.5,15.0,13.8,3.0,21.0
-97.0,-6.5,15.0,13.8,3.0,21.0
-94.0,-4.4,17.6,18.6,3.0,19.0
-94.0,-5.6,17.8,18.4,3.0,22.0
-97.0,-5.8,14.6,19.0,3.0,21.0
-98.0,-8.4,6.0,20.2,3.0,22.0
-98.0,-8.4,6.0,20.2,3.0,22.0
-103.0,-8.5,3.2,13.1,3.0,22.0
-103.0,-7.7,8.8,12.0,3.0,21.0
-103.0,-7.7,8.8,12.0,3.0,21.0
-93.0,-5.6,13.2,15.6,3.0,8.0
-93.0,-5.6,13.2,15.6,3.0,8.0
-85.0,-6.4,18.2,16.8,3.0,21.0
-69.0,-6.0,17.4,18.5,3.0,-5.0
-67.0,-5.7,18.6,19.6,3.0,5.0
-67.0,-5.7,18.6,19.6,3.0,5.0
-75.0,-10.2,16.4,11.1,3.0,11.0
-75.0,-6.3,15.6,8.2,3.0,8.0
-75.0,-6.3,15.6,8.2,3.0,8.0
-71.0,-6.1,27.4,3.2,3.0,-11.0
-71.0,-6.1,27.4,3.2,3.0,-11.0
-69.0,-7.5,30.0,2.5,3.0,-22.0
-76.0,-6.2,28.6,2.0,3.0,-12.0
-76.0,-6.2,28.6,2.0,3.0,-12.0
-71.0,-8.0,26.6,3.8,3.0,-10.0
-72.0,-6.8,27.6,3.8,3.0,-19.0
-72.0,-6.8,27.6,3.8,3.0,-19.0
-71.0,-6.1,23.2,8.7,3.0,-18.0
-71.0,-6.2,26.0,9.1,3.0,-1.0
-80.0,-6.4,15.6,21.4,3.0,-2.0
-80.0,-6.4,15.6,21.4,3.0,-2.0
-65.0,-6.2,18.6,21.8,3.0,-12.0
-73.0,-6.3,17.0,21.6,3.0,-14.0
-73.0,-6.3,17.0,21.6,3.0,-14.0
-85.0,-7.0,12.6,26.6,3.0,11.0
-81.0,-6.3,20.4,26.8,3.0,18.0
-81.0,-6.3,20.4,26.8,3.0,18.0
-76.0,-5.9,21.2,26.4,3.0,2.0
-76.0,-6.3,14.6,26.7,3.0,-7.0
-76.0,-6.3,14.6,26.7,3.0,-7.0
-81.0,-7.2,9.8,30.7,3.0,2.0
-79.0,-7.1,11.8,31.1,3.0,1.0
-84.0,-8.4,10.6,31.3,3.0,14.0
-71.0,-6.1,19.8,31.8,3.0,-2.0
-66.0,-7.5,25.2,31.6,3.0,1.0
-81.0,-6.8,20.6,4.6,3.0,16.0
-81.0,-6.8,20.6,4.6,3.0,16.0
-88.0,-6.9,16.2,8.4,3.0,21.0
-93.0,-7.5,11.2,15.9,3.0,10.0
-93.0,-7.5,11.2,15.9,3.0,10.0
-94.0,-11.6,3.4,15.2,3.0,17.0
-93.0,-10.5,-1.8,15.2,3.0,16.0
-94.0,-11.8,0.2,15.4,3.0,21.0
-73.0,-6.2,17.2,16.3,3.0,9.0
-73.0,-6.2,17.2,16.3,3.0,9.0
-82.0,-11.7,2.0,27.1,3.0,11.0
-82.0,-11.7,2.0,27.1,3.0,11.0
-86.0,-7.8,10.0,17.2,3.0,22.0
-86.0,-7.8,10.0,17.2,3.0,22.0
-101.0,-15.6,-6.8,31.4,3.0,21.0
-92.0,-10.8,-5.0,31.3,3.0,21.0
-65.0,-5.3,23.6,13.8,3.0,2.0
-70.0,-6.4,19.8,14.0,3.0,12.0
-98.0,-8.8,11.6,7.1,3.0,22.0
-98.0,-8.8,11.6,7.1,3.0,22.0
-81.0,-5.6,12.0,27.1,3.0,14.0
-80.0,-7.4,9.6,26.7,3.0,5.0
-80.0,-7.1,8.0,26.8,3.0,10.0
-101.0,-19.4,-2.4,22.3,3.0,20.0
-100.0,-18.8,-4.4,21.9,3.0,22.0
-103.0,-19.4,-5.4,21.5,3.0,22.0
-83.0,-7.4,14.0,12.4,3.0,9.0
-79.0,-8.2,17.4,0.0,3.0,12.0
-79.0,-8.2,17.4,0.0,3.0,12.0
-102.0,-7.9,8.0,16.6,3.0,18.0
-91.0,-7.4,15.4,15.1,3.0,18.0
-97.0,-7.7,7.6,14.8,3.0,15.0
-92.0,-8.3,7.0,16.1,3.0,21.0
-77.0,-7.4,13.0,0.0,3.0,-23.0
-79.0,-8.7,12.4,0.0,3.0,-3.0
-82.0,-8.0,9.2,0.0,3.0,19.0
-79.0,-6.3,11.6,16.4,3.0,3.0
-80.0,-6.7,13.2,16.3,3.0,15.0
-76.0,-6.6,13.0,16.3,3.0,-23.0
-96.0,-6.3,8.0,25.6,3.0,16.0
-81.0,-6.6,17.0,24.9,3.0,1.0
-79.0,-5.4,18.0,25.6,3.0,11.0
-79.0,-5.4,18.0,25.6,3.0,11.0
-81.0,-9.7,10.8,31.5,3.0,4.0
-100.0,-10.8,2.0,32.7,3.0,22.0
-101.0,-12.6,1.8,32.6,3.0,22.0
-79.0,-8.4,10.2,27.3,3.0,14.0
-84.0,-11.9,1.2,26.9,3.0,-2.0
-90.0,-7.3,12.0,30.9,3.0,21.0
-90.0,-7.3,12.0,30.9,3.0,21.0
-113.0,-8.9,2.0,32.3,3.0,21.0
-114.0,-9.4,3.8,32.3,3.0,22.0
-89.0,-7.4,10.6,31.8,3.0,12.0
-88.0,-7.4,10.8,6.4,3.0,18.0
-88.0,-7.4,10.8,6.4,3.0,18.0
-115.0,-10.3,3.6,0.0,3.0,21.0
-116.0,-11.7,2.8,0.0,3.0,21.0
-85.0,-9.6,10.6,0.0,3.0,19.0
-85.0,-9.6,10.6,0.0,3.0,19.0
-89.0,-7.6,10.4,10.7,3.0,21.0
-77.0,-6.7,23.2,4.4,3.0,8.0
-77.0,-6.7,23.2,4.4,3.0,8.0
-74.0,-6.0,16.2,10.7,3.0,-2.0
-79.0,-6.8,17.0,10.5,3.0,10.0
-79.0,-6.8,17.0,10.5,3.0,10.0
-85.0,-7.9,14.6,12.9,3.0,21.0
-82.0,-6.3,17.0,19.2,3.0,20.0
-82.0,-6.3,17.0,19.2,3.0,20.0
-73.0,-6.4,12.6,14.6,3.0,7.0
-75.0,-6.3,19.4,22.7,3.0,13.0
-75.0,-6.3,19.4,22.7,3.0,13.0
-87.0,-9.3,5.2,22.1,3.0,22.0
-87.0,-9.3,5.2,22.1,3.0,22.0
-90.0,-9.7,3.6,10.8,3.0,18.0
-93.0,-10.4,2.8,10.8,3.0,19.0
-95.0,-11.0,0.4,11.0,3.0,22.0
-95.0,-13.7,-1.2,11.8,3.0,-3.0
-90.0,-9.6,6.0,12.3,3.0,21.0
-89.0,-11.1,1.0,12.0,3.0,21.0
-89.0,-9.2,6.4,17.3,3.0,20.0
-90.0,-10.6,6.6,17.4,3.0,10.0
-90.0,-10.6,6.6,17.4,3.0,10.0
-73.0,-9.3,13.8,23.8,3.0,-8.0
-76.0,-9.3,17.6,23.7,3.0,7.0
-66.0,-8.2,23.2,26.0,3.0,-38.0
-66.0,-8.2,23.2,26.0,3.0,-38.0
-84.0,-9.3,6.2,22.6,3.0,17.0
-101.0,-13.5,1.2,27.7,3.0,22.0
-99.0,-11.1,4.0,28.1,3.0,21.0
-99.0,-11.1,4.0,28.1,3.0,21.0
-76.0,-8.7,10.0,29.5,3.0,8.0
-76.0,-8.7,10.0,29.5,3.0,8.0
-84.0,-7.1,12.0,23.9,3.0,-2.0
-84.0,-7.2,10.4,23.8,3.0,1.0
-84.0,-7.6,8.4,23.9,3.0,4.0
-76.0,-9.0,10.8,21.7,3.0,13.0
-76.0,-9.0,10.8,21.7,3.0,13.0
-93.0,-11.3,0.2,9.9,3.0,-12.0
-95.0,-11.3,0.4,8.4,3.0,16.0
-96.0,-11.7,-2.8,7.0,3.0,21.0
-81.0,-7.4,14.2,10.1,3.0,6.0
-85.0,-7.1,10.2,10.0,3.0,21.0
-85.0,-7.1,10.2,10.0,3.0,21.0
-94.0,-5.9,22.6,8.1,3.0,20.0
-95.0,-8.0,8.4,17.3,3.0,18.0
-95.0,-7.7,11.2,17.5,3.0,21.0
-90.0,-6.5,8.8,25.7,3.0,17.0
-89.0,-7.7,11.0,25.7,3.0,21.0
-89.0,-7.7,11.0,25.7,3.0,21.0
-63.0,-6.0,25.4,32.8,3.0,-15.0
-63.0,-6.0,25.4,32.8,3.0,-15.0
-107.0,-9.4,6.4,32.1,3.0,20.0
-105.0,-8.8,4.4,32.4,3.0,21.0
-107.0,-8.7,4.4,32.4,3.0,21.0
-104.0,-15.6,-5.8,34.9,3.0,21.0
-106.0,-15.7,-6.2,35.4,3.0,22.0
-106.0,-16.0,-6.0,34.2,3.0,22.0
-115.0,-8.8,5.2,30.4,3.0,21.0
-117.0,-8.8,4.8,29.5,3.0,22.0
-92.0,-7.5,13.8,28.9,3.0,21.0
-95.0,-8.9,4.8,22.6,3.0,21.0
-95.0,-8.9,4.8,22.6,3.0,21.0
-95.0,-6.8,8.6,14.2,3.0,15.0
-93.0,-7.4,12.2,14.4,3.0,21.0
-77.0,-5.9,24.6,15.4,3.0,1.0
-80.0,-6.6,23.2,12.6,3.0,12.0
-80.0,-6.6,23.2,12.6,3.0,12.0
-78.0,-5.9,23.2,3.7,3.0,4.0
-78.0,-5.9,23.2,3.7,3.0,4.0
-85.0,-6.3,23.2,0.0,3.0,8.0
-82.0,-6.6,24.8,0.0,3.0,21.0
-81.0,-6.7,23.6,0.0,3.0,18.0
-81.0,-6.7,23.6,0.0,3.0,18.0
-80.0,-7.1,22.0,0.0,3.0,17.0
-80.0,-7.1,22.0,0.0,3.0,17.0
-90.0,-9.5,1.6,9.2,3.0,16.0
-90.0,-9.5,1.6,9.2,3.0,16.0
-79.0,-6.7,11.6,32.4,3.0,-1.0
-79.0,-6.7,11.6,32.4,3.0,-1.0
-77.0,-7.8,19.4,19.8,3.0,15.0
-93.0,-11.8,1.2,21.8,3.0,21.0
-99.0,-13.1,0.6,16.7,3.0,19.0
-98.0,-12.8,-3.4,14.4,3.0,22.0
-99.0,-12.5,2.2,13.6,3.0,21.0
-99.0,-12.5,2.2,13.6,3.0,21.0
-97.0,-10.6,4.8,23.7,3.0,22.0
-96.0,-9.9,0.4,23.2,3.0,21.0
-83.0,-6.2,18.2,21.0,3.0,16.0
-83.0,-6.2,18.2,21.0,3.0,16.0
-76.0,-9.0,13.8,26.5,3.0,8.0
-72.0,-8.6,14.2,26.7,3.0,8.0
-71.0,-7.2,16.0,22.9,3.0,-2.0
-71.0,-7.2,16.0,22.9,3.0,-2.0
-74.0,-6.5,19.8,17.2,3.0,-1.0
-78.0,-6.1,19.2,17.1,3.0,12.0
-78.0,-6.1,19.2,17.1,3.0,12.0
-97.0,-9.5,8.6,22.0,3.0,20.0
-93.0,-10.2,7.8,22.1,3.0,21.0
-95.0,-11.7,8.4,22.0,3.0,21.0
-80.0,-7.1,10.8,28.8,3.0,17.0
-76.0,-7.3,12.8,30.2,3.0,10.0
-76.0,-7.3,12.8,30.2,3.0,10.0
-62.0,-5.9,14.0,33.9,3.0,-15.0
-62.0,-5.9,14.0,33.9,3.0,-15.0
-78.0,-8.2,20.8,35.3,3.0,13.0
-88.0,-10.6,2.2,33.7,3.0,22.0
-88.0,-10.6,2.2,33.7,3.0,22.0
-75.0,-6.3,21.2,28.9,3.0,13.0
-75.0,-6.3,21.2,28.9,3.0,13.0
-72.0,-6.3,14.8,18.3,3.0,-9.0
-74.0,-6.4,17.6,18.0,3.0,11.0
-80.0,-6.5,23.6,3.7,3.0,14.0
-80.0,-6.5,23.6,3.7,3.0,14.0
-82.0,-6.3,14.6,0.0,3.0,14.0
-82.0,-6.3,14.6,0.0,3.0,14.0
-78.0,-11.0,21.2,0.0,3.0,3.0
-78.0,-9.9,25.6,0.0,3.0,9.0
-64.0,-6.0,27.8,14.7,3.0,-15.0
-64.0,-6.0,27.8,14.7,3.0,-15.0
-74.0,-6.8,28.2,20.7,3.0,13.0
-74.0,-6.8,28.2,20.7,3.0,13.0
-91.0,-5.7,20.4,11.5,3.0,12.0
-86.0,-6.4,23.4,10.1,3.0,2.0
-86.0,-6.4,23.4,10.1,3.0,2.0
-96.0,-6.3,19.6,0.0,3.0,21.0
-96.0,-6.3,19.6,0.0,3.0,21.0
-104.0,-7.3,10.8,17.9,3.0,22.0
-103.0,-7.1,12.0,18.6,3.0,22.0
-103.0,-7.1,12.0,18.6,3.0,22.0
-95.0,-6.5,16.0,12.6,3.0,22.0
-104.0,-7.4,4.8,12.8,3.0,22.0
-104.0,-7.4,4.8,12.8,3.0,22.0
-102.0,-17.7,-2.6,13.5,3.0,21.0
-102.0,-15.9,-2.0,14.2,3.0,21.0
-103.0,-15.4,0.8,14.5,3.0,21.0
-96.0,-14.2,1.4,14.5,3.0,21.0
-95.0,-12.0,5.0,14.6,3.0,21.0
-92.0,-12.3,1.8,14.5,3.0,21.0
-92.0,-12.3,1.8,14.5,3.0,21.0
-87.0,-8.8,4.6,13.0,3.0,14.0
-90.0,-9.2,7.6,13.1,3.0,20.0
-96.0,-12.1,-6.0,13.0,3.0,21.0
-105.0,-17.0,-5.0,14.6,3.0,22.0
-103.0,-20.0,-2.6,15.3,3.0,21.0
-104.0,-19.5,-1.0,15.7,3.0,21.0
-109.0,-20.0,-8.2,16.6,3.0,19.0
-110.0,-20.0,-1.2,16.3,3.0,18.0
-96.0,-9.4,9.8,16.3,3.0,21.0
-96.0,-9.4,9.8,16.3,3.0,21.0
-112.0,-20.0,-6.8,19.9,3.0,22.0
-99.0,-10.1,6.2,19.8,3.0,22.0
-99.0,-10.1,6.2,19.8,3.0,22.0
-91.0,-9.8,11.4,12.2,3.0,18.0
-91.0,-11.6,11.0,9.8,3.0,21.0
-90.0,-7.2,14.8,0.0,3.0,8.0
-90.0,-7.3,17.8,0.0,3.0,21.0
-90.0,-7.3,17.8,0.0,3.0,21.0
-94.0,-7.8,8.6,2.4,3.0,21.0
-98.0,-9.4,5.0,4.1,3.0,22.0
-100.0,-8.9,8.8,15.4,3.0,22.0
-99.0,-9.6,6.0,15.2,3.0,22.0
-100.0,-9.8,-1.8,15.3,3.0,22.0
-100.0,-9.8,-1.8,15.3,3.0,22.0
-93.0,-6.3,17.2,13.1,3.0,22.0
-93.0,-6.3,17.2,13.1,3.0,22.0
-97.0,-8.7,10.4,18.7,3.0,17.0
-95.0,-8.4,8.4,18.8,3.0,4.0
-95.0,-8.4,8.4,18.8,3.0,4.0
-110.0,-9.2,7.8,12.3,3.0,22.0
-111.0,-9.2,10.2,12.5,3.0,22.0
-109.0,-9.0,8.8,12.7,3.0,22.0
-111.0,-8.2,5.4,12.9,3.0,22.0
-112.0,-9.0,6.4,13.2,3.0,22.0
-112.0,-9.0,6.4,13.2,3.0,22.0
-87.0,-6.6,19.6,13.1,3.0,11.0
-85.0,-5.9,17.8,13.5,3.0,22.0
-85.0,-5.9,17.8,13.5,3.0,22.0
-91.0,-8.7,3.6,11.5,3.0,9.0
-91.0,-9.8,8.6,11.0,3.0,21.0
-88.0,-8.7,13.8,0.0,3.0,21.0
-88.0,-8.7,13.8,0.0,3.0,21.0
-86.0,-6.9,4.6,18.6,3.0,10.0
-89.0,-7.3,9.2,18.5,3.0,15.0
-87.0,-6.7,14.0,18.5,3.0,21.0
-109.0,-7.9,6.6,16.6,3.0,22.0
-114.0,-11.7,0.6,15.9,3.0,22.0
-113.0,-11.6,2.0,15.6,3.0,22.0
-111.0,-9.9,4.4,15.5,3.0,22.0
-108.0,-9.7,3.0,15.1,3.0,22.0
-103.0,-10.0,2.6,14.8,3.0,22.0
-105.0,-9.1,2.4,14.8,3.0,22.0
-105.0,-9.1,2.4,14.8,3.0,22.0
-82.0,-7.0,9.2,14.0,3.0,16.0
-82.0,-7.0,9.2,14.0,3.0,16.0
-84.0,-7.5,8.2,0.0,3.0,22.0
-84.0,-7.3,10.2,0.0,3.0,21.0
-84.0,-7.3,10.2,0.0,3.0,21.0
-87.0,-9.2,3.4,6.6,3.0,21.0
-87.0,-9.2,3.4,6.6,3.0,21.0
-77.0,-6.0,20.2,10.6,3.0,13.0
-72.0,-6.8,21.4,9.9,3.0,7.0
-72.0,-6.8,21.4,9.9,3.0,7.0
-80.0,-9.4,3.0,0.0,3.0,3.0
